bank,year,report_type,sentence_id,original_sentence,tokenized_sentence,cleaned_sentence,word_count,char_count,original_predicted_topic,original_predicted_pillar,original_pillar_confidence,original_topic_confidence,cleaned_predicted_topic,cleaned_predicted_pillar,cleaned_pillar_confidence,cleaned_topic_confidence
vietcombank,2024,bctn,535,"Tại ngày 31 tháng 12 năm 2024, trái phiếu niêm yết có giá gốc là 348.462 triệu VND (31/12/2023: 301.403 triệu VND) đã được bán đồng thời cam kết sẽ mua lại vào một thời điểm nhất định trong tương lai.","Tại ngày 31 tháng 12 năm 2024 , trái_phiếu niêm_yết có giá gốc là 348.462 triệu VND ( 31/12/2023 : 301.403 triệu VND ) đã được bán đồng_thời cam_kết sẽ mua lại vào một thời_điểm nhất_định trong tương_lai .",tại ngày 31 tháng 12 năm 2024 trái_phiếu niêm_yết có giá gốc là 348.462 triệu vnd 31/12/2023 301.403 triệu vnd đã được bán đồng_thời cam_kết sẽ mua lại vào một thời_điểm nhất_định trong tương_lai,34,195,Chính sách Công,Quản trị,0.5147672295570374,0.26302409172058105,Thuế,Quản trị,0.4824453592300415,0.6364542841911316
vietcombank,2024,bctn,536,| Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Namtại ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày THUYẾT MINH BÁO CÁO TÀI CHÍNH (Tiếp theo) THUYẾT MINH BÁO CÁO TÀI CHÍNH (Tiếp theo) | Các khoản cho vay 7.2.,| Công_ty TNHH Chứng_khoán Ngân_hàng TMCP Ngoại_thương Việt_Namtại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày THUYẾT_MINH BÁO_CÁO TÀI_CHÍNH ( Tiếp_theo ) THUYẾT_MINH BÁO_CÁO TÀI_CHÍNH ( Tiếp_theo ) | Các khoản cho vay 7.2 .,công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_namtại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày thuyết_minh báo_cáo tài_chính tiếp_theo thuyết_minh báo_cáo tài_chính tiếp_theo các khoản cho vay 7.2,33,232,Thuế,Quản trị,0.6313744783401489,0.2718163728713989,Chính sách Công,Quản trị,0.5023295879364014,0.26209545135498047
vietcombank,2024,bctn,537,31/12/2023 ho khách hàng ỹ này có thời h ịnh bằng giá t ại thương Việt H (Tiếp theo) 31/12/2024 á gốc VND 3.926 5.7 2.321 .247 5.884 | Giá trị hợp lý (*) | ND | 00.641.653.249 | 6.265.162.287 | 5.056.906.815.536 | |-----------------------|------|-------------------|-----------------|---------------------| | Giá gốc | g VND | 4.800.641.653.249 | 256.265.162.287 | 5.056.906.815.536 | | Giá trị hợp lý (*) | VND | 5.705.988.783.926 | 178.431.702.321 | 7 5.884.420.486.247 | | Giá gốc VND | Giá gốc VND | 5.705.988.783.926 | 178.431.702.321 | 5.884.420.486.247 | Cho vay hoạt động ký quỹ (i)Ứng trước tiền bán chứng khoán Tổng cộng cho vay.,31/12/2023 ho khách_hàng ỹ này có thời h ịnh bằng giá t ại thương Việt_H ( Tiếp_theo ) 31/12/2024 á gốc VND 3.926 5.7 2.321 . 247 5.884 | Giá_trị hợp_lý ( * ) | ND | 00.641.653.249 | 6.265.162.287 | 5.056.906.815.536 | | - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - | - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - | | Giá gốc | g VND | 4.800.641.653.249 | 256.265.162.287 | 5.056.906.815.536 | | Giá_trị hợp_lý ( * ) | VND | 5.705.988.783.926 | 178.431.702.321 | 7 5.884.420.486.247 | | Giá gốc VND | Giá gốc VND | 5.705.988.783.926 | 178.431.702.321 | 5.884.420.486.247 | Cho vay hoạt_động ký_quỹ ( i ) Ứng trước tiền bán chứng_khoán Tổng_cộng cho vay .,31/12/2023 ho khách_hàng này có thời ịnh bằng giá ại thương việt_h tiếp_theo 31/12/2024 gốc vnd 3.926 5.7 2.321 247 5.884 giá_trị hợp_lý nd 00.641.653.249 6.265.162.287 5.056.906.815.536 giá gốc vnd 4.800.641.653.249 256.265.162.287 5.056.906.815.536 giá_trị hợp_lý vnd 5.705.988.783.926 178.431.702.321 5.884.420.486.247 giá gốc vnd giá gốc vnd 5.705.988.783.926 178.431.702.321 5.884.420.486.247 cho vay hoạt_động ký_quỹ ứng trước tiền bán chứng_khoán tổng_cộng cho vay,60,471,Thuế,Quản trị,0.510319709777832,0.23822563886642456,Thuế,Quản trị,0.47142523527145386,0.3899186849594116
vietcombank,2024,bctn,538,(i) Các khoản cho vay giao dịch ký quỹ được cấp cho khách hàng để thực hiện các giao dịch ký quỹ chứng khoán.,( i ) Các khoản cho vay giao_dịch ký_quỹ được cấp cho khách_hàng để thực_hiện các giao_dịch ký_quỹ chứng_khoán .,các khoản cho vay giao_dịch ký_quỹ được cấp cho khách_hàng để thực_hiện các giao_dịch ký_quỹ chứng_khoán,16,104,Chính sách Công,Quản trị,0.6881334781646729,0.21547803282737732,Chính sách Công,Quản trị,0.6986506581306458,0.2381862848997116
vietcombank,2024,bctn,539,"Tại ngày 31 tháng 12 năm 2024, các khoản cho vay giao dịch ký quỹ này có thời hạn gốc tối đa là 90 ngày và hưởng lãi suất năm từ 8,9% đến 11,5% (31/12/2023 từ 8,9% đến 13,5%).","Tại ngày 31 tháng 12 năm 2024 , các khoản cho vay giao_dịch ký_quỹ này có thời_hạn gốc tối_đa là 90 ngày và hưởng lãi_suất năm từ 8,9% đến 11,5% ( 31/12/2023 từ 8,9% đến 13,5% ) .","tại ngày 31 tháng 12 năm 2024 các khoản cho vay giao_dịch ký_quỹ này có thời_hạn gốc tối_đa là 90 ngày và hưởng lãi_suất năm từ 8,9% đến 11,5% 31/12/2023 từ 8,9% đến 13,5%",34,171,Hành vi Chống cạnh tranh,Quản trị,0.6909600496292114,0.1948167234659195,Thuế,Quản trị,0.6539803147315979,0.20175108313560486
vietcombank,2024,bctn,540,(*) Giá trị hợp lý của các khoản cho vay được xác định bằng giá trị ghi sổ của khoản vay trừ đi dự phòng suy giảm giá trị các khoản B09-CTCK Công ty TNHH Chứng khoán Ngân hàng TMCP Ngoại thương Việt Namtại ngày 31 tháng 12 năm 2024 và cho năm tài chính kết thúc cùng ngày THUYẾT MINH BÁO CÁO TÀI CHÍNH (Tiếp theo) THUYẾT MINH BÁO CÁO TÀI CHÍNH CÁC LOẠI TÀI SẢN TÀI CHÍNH ( (Tiếp theo) 7.,( * ) Giá_trị hợp_lý của các khoản cho vay được xác_định bằng giá_trị ghi sổ của khoản vay trừ đi dự_phòng suy_giảm giá_trị các khoản B 09 - CTCK Công_ty TNHH Chứng_khoán Ngân_hàng TMCP Ngoại_thương Việt_Namtại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày THUYẾT_MINH BÁO_CÁO TÀI_CHÍNH ( Tiếp_theo ) THUYẾT_MINH BÁO_CÁO TÀI_CHÍNH CÁC LOẠI TÀI_SẢN TÀI_CHÍNH ( ( Tiếp_theo ) 7 .,giá_trị hợp_lý của các khoản cho vay được xác_định bằng giá_trị ghi sổ của khoản vay trừ đi dự_phòng suy_giảm giá_trị các khoản 09 ctck công_ty tnhh chứng_khoán ngân_hàng tmcp ngoại_thương việt_namtại ngày 31 tháng 12 năm 2024 và cho năm tài_chính kết_thúc cùng ngày thuyết_minh báo_cáo tài_chính tiếp_theo thuyết_minh báo_cáo tài_chính các loại tài_sản tài_chính tiếp_theo,57,373,Thuế,Quản trị,0.6044708490371704,0.37102165818214417,Thuế,Quản trị,0.5357763171195984,0.4976232647895813
vietcombank,2024,bctn,541,Tình hình biến động giá trị hợp lý của các tài sản tài chính 7.3.,Tình_hình biến_động giá_trị hợp_lý của các tài_sản tài_chính 7.3 .,tình_hình biến_động giá_trị hợp_lý của các tài_sản tài_chính 7.3,9,64,Hiệu quả Kinh tế,Quản trị,0.5808210968971252,0.24471744894981384,Hiệu quả Kinh tế,Quản trị,0.5547608733177185,0.24761009216308594
vietcombank,2024,bctn,542,"31/12/2023 31/12/2024 | m Giá trị đánh giá lại D | Giá trị đánh giá lại | | 251.206.099.042 | 40.710.497.329 | 678.286.500.000 | 3.471.308.219.176 | 43) 6.202.583.752.519 | 43) 6.202.583.752.519 | |-----------------------|------------------------------------|------------------------------------------------------------|-----------------------|------------------|---------------------|--------------------------|-------------------|-------------------| | ênh lệch đánh giá VND | Chênh lệch giảm | 747.312.808) | (8.255.722) | 231.238.013)- | | | 5.986.806.543) | 5.986.806.543) | | | Giá mua/Giá gốc giá lại VND VND | 221.456.558.138 | 40 716 495 856 | 669 306 416 095 | 1.761.072.436.972 | 3.471.308.219.176 | 6.163.860.126.237 4 | 6.163.860.126.237 4 | | Chênh lệch đánh giá | VND VND (32 290 092 116) 9 310 265 | 662) 535.526.413 | 40.707.069.830 | ) 673.880.000.0 | 2.388.770.250.95 | 2.970.387.044.10 | 116) 6.609.270.778.074 | 116) 6.609.270.778.074 | | Chênh lệch đánh | g ệ g VND VND 1 559 925 63 179 310 265 | 66.280 59.167.536.576 | 73.689 (11.699.7 | 7.292.102.739 4.009.500.000 | - | | 5 (32 63.179.310.265 | 5 (32 63.179.310.265 | | Giá mua/Giá gốc | VND 6.578.381.559.925 | u, CCQ yết và ý giao ên sàn 481.215.666.280 | 40.716.495.856 | hiếu niêm | ếu chưa ết | 2.970.387.044.10 | 6.578.381.559.925 | 6.578.381.559.925 | | sản | L ế CCQ | hiếu, CCQ yết và ký giao trên sàn oM | iếu chưa ết | hiếu niêm | ếu chưa ết | hỉ tiền p đồng | ộng | ộng | | ài sản | iếu, CCQ yết và ký giao | phiếu, CCQ m yết và g ký giao trên sàn CoM | phiếu chư yết | phiếu niêm | phiếu chưa yết | chỉ tiền ợp đồng | cộng | cộng | | loại tài sả hính | Cổ phiếu, niêm yếđăng ký dịch trên | Cổ phiếuniêm yđăng ký dịch trêUPCoM | Cổ phiếu niêm yết | Trái phiếu ết | ái phiếu êm yết | Chứng chỉ gửi và hợp iền gửi | Tổng cộng | Tổng cộng | | loại tài sả chính | Cổ phiếniêm y | Cổ phiếniêm yđăng kdịch trUPCoM | Cổ phiếu niêm yết | Trái phiếu yết | rái phiếu iêm yết | Chứng cgửi và hợtiền gửi | Tổng cộng | Tổng cộng | | loại tài s chính | FVTPL | Cổ phiếniêm đăng kdịch trUPCoM | Cổ phiếu niêm yết | Trái phiếu yết | Trái phiếu niêm yết | Chứng cgửi và hợtiền gửi | Tổng cộn | Tổng cộn | | loại tài s chính | FVTPL | Cổ phiếniêm đăng dịch trUPCoM | Cổ phiếniêm yết | Trái phiếyết | Trái phiếu niêm yết | Chứng cgửi và hợtiền gửi | Tổng cộn | Tổng cộn | | ại tài sản nh | FVTPL | Cổ phniêm đăng dịch tUPCoM | Cổ phiếniêm yế | Trái phiyết | Trái phiếniêm yết | Chứng gửi và hợtiền gửi | Tổng cộn | Tổng cộn | | tài sản | FVTPL | Cổ phniêm đăng dịch tUPCoM | Cổ phiếniêm yế | Trái phyết | Trái phiniêm yế | Chứng gửi và htiền gử | Tổng cộ | Tổng cộ | | sản | TPL | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | sản | VTPL | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | sản | u CCQ 6.5 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái pyết | Trái phniêm yế | Chứng gửi và tiền gử | ộng | ộng | | ản | CCQ 6.57 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái pyết | Trái phniêm y | Chứng gửi và tiền gử | ng cộng | ng cộng | | n | CCQ 6.57 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | ản | CCQ 6.5 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | ản | 8.381.559.925 (32.2 63.179.310.265 | Cổ phniêm đăng dịch UPCo | 2.273.689 (11.69 | Trái phiyết | Trái phniêm y | Chứng gửi và hợtiền gửi | Tổng cộ | Tổng cộ | | ản G | 6 270.778.074 | 221.4 | 40 830 | Trái phiếyết | Trái phniêm y | Chứng gửi và htiền gửi | Tổng cộ | Tổng cộ | | ệ Chênh lệch tăng | 6.578.381.559.925 63.179.310.2 | 221.","31/12/2023 31/12/2024 | m Giá_trị đánh_giá lại D | Giá_trị đánh_giá lại | | 251.206.099.042 | 40.710.497.329 | 678.286.500.000 | 3.471.308.219.176 | 43 ) 6.202.583.752.519 | 43 ) 6.202.583.752.519 | | - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - | - - - - - - - - - - - - - - - - - - - | | ênh lệch đánh_giá VND | Chênh_lệch giảm | 747.312.808 ) | ( 8.255.722 ) | 231.238.013 ) - | | | 5 . 986.806.543 ) | 5 . 986.806.543 ) | | | Giá mua / Giá gốc giá lại VND VND | 221.456.558.138 | 40 716 495 856 | 669 306 416 095 | 1.761.072.436.972 | 3.471.308.219.176 | 6.163.860.126.237 4 | 6.163.860.126.237 4 | | Chênh_lệch đánh_giá | VND VND ( 32 290 092 116 ) 9 310 265 | 662 ) 535.526.413 | 40.707.069.830 | ) 673.880.000.0 | 2.388.770.250.95 | 2.970.387.044.10 | 116 ) 6.609.270.778.074 | 116 ) 6.609.270.778.074 | | Chênh_lệch đánh | g ệ g VND VND 1 559 925 63 179 310 265 | 66.280 59.167.536.576 | 73.689 ( 11.699.7 | 7.292.102.739 4.009.500.000 | - | | 5 ( 32 63.179.310.265 | 5 ( 32 63.179.310.265 | | Giá mua / Giá gốc | VND 6.578.381.559.925 | u , CCQ yết và ý giao ên sàn 481.215.666.280 | 40.716.495.856 | hiếu niêm | ếu chưa ết | 2.970.387.044.10 | 6.578.381.559.925 | 6.578.381.559.925 | | sản | L ế CCQ | hiếu , CCQ yết và ký giao trên sàn oM | iếu chưa ết | hiếu niêm | ếu chưa ết | hỉ tiền p đồng | ộng | ộng | | ài sản | iếu , CCQ yết và ký giao | phiếu , CCQ m yết và g ký giao trên sàn CoM | phiếu chư yết | phiếu niêm | phiếu chưa yết | chỉ tiền ợp đồng | cộng | cộng | | loại tài sả hính | Cổ_phiếu , niêm yếđăng ký dịch trên | Cổ phiếuniêm yđăng ký dịch trêUPCoM | Cổ_phiếu niêm_yết | Trái_phiếu ết | ái phiếu êm yết | Chứng_chỉ gửi và hợp iền gửi | Tổng_cộng | Tổng_cộng | | loại tài sả chính | Cổ phiếniêm y | Cổ phiếniêm yđăng kdịch trUPCoM | Cổ_phiếu niêm_yết | Trái_phiếu yết | rái phiếu iêm yết | Chứng cgửi và hợtiền gửi | Tổng_cộng | Tổng_cộng | | loại tài s chính | FVTPL | Cổ phiếniêm đăng kdịch trUPCoM | Cổ_phiếu niêm_yết | Trái_phiếu yết | Trái_phiếu niêm_yết | Chứng cgửi và hợtiền gửi | Tổng cộn | Tổng cộn | | loại tài s chính | FVTPL | Cổ phiếniêm đăng dịch trUPCoM | Cổ phiếniêm yết | Trái phiếyết | Trái_phiếu niêm_yết | Chứng cgửi và hợtiền gửi | Tổng cộn | Tổng cộn | | ại tài_sản nh | FVTPL | Cổ phniêm đăng dịch tUPCoM | Cổ phiếniêm yế | Trái phiyết | Trái phiếniêm yết | Chứng gửi và hợtiền gửi | Tổng cộn | Tổng cộn | | tài_sản | FVTPL | Cổ phniêm đăng dịch tUPCoM | Cổ phiếniêm yế | Trái phyết | Trái phiniêm yế | Chứng gửi và htiền gử | Tổng cộ | Tổng cộ | | sản | TPL | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | sản | VTPL | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | sản | u CCQ 6.5 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái pyết | Trái phniêm yế | Chứng gửi và tiền gử | ộng | ộng | | ản | CCQ 6.57 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái pyết | Trái phniêm y | Chứng gửi và tiền gử | ng cộng | ng cộng | | n | CCQ 6.57 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | ản | CCQ 6.5 | Cổ phniêm đăng dịch UPCo | Cổ phniêm y | Trái phyết | Trái phniêm y | Chứng gửi và tiền gử | Tổng cộ | Tổng cộ | | ản | 8.381.559.925 ( 32.2 63.179.310.265 | Cổ phniêm đăng dịch UPCo | 2.273.689 ( 11.69 | Trái phiyết | Trái phniêm y | Chứng gửi và hợtiền gửi | Tổng cộ | Tổng cộ | | ản G | 6 270.778.074 | 221.4 | 40 830 | Trái phiếyết | Trái phniêm y | Chứng gửi và htiền gửi | Tổng cộ | Tổng cộ | | ệ Chênh_lệch tăng | 6.578.381.559.925 63.179.310.2 | 221 .",31/12/2023 31/12/2024 giá_trị đánh_giá lại giá_trị đánh_giá lại 251.206.099.042 40.710.497.329 678.286.500.000 3.471.308.219.176 43 6.202.583.752.519 43 6.202.583.752.519 ênh lệch đánh_giá vnd chênh_lệch giảm 747.312.808 8.255.722 231.238.013 986.806.543 986.806.543 giá mua giá gốc giá lại vnd vnd 221.456.558.138 40 716 495 856 669 306 416 095 1.761.072.436.972 3.471.308.219.176 6.163.860.126.237 6.163.860.126.237 chênh_lệch đánh_giá vnd vnd 32 290 092 116 310 265 662 535.526.413 40.707.069.830 673.880.000.0 2.388.770.250.95 2.970.387.044.10 116 6.609.270.778.074 116 6.609.270.778.074 chênh_lệch đánh vnd vnd 559 925 63 179 310 265 66.280 59.167.536.576 73.689 11.699.7 7.292.102.739 4.009.500.000 32 63.179.310.265 32 63.179.310.265 giá mua giá gốc vnd 6.578.381.559.925 ccq yết và giao ên sàn 481.215.666.280 40.716.495.856 hiếu niêm ếu chưa ết 2.970.387.044.10 6.578.381.559.925 6.578.381.559.925 sản ccq hiếu ccq yết và ký giao trên sàn om iếu chưa ết hiếu niêm ếu chưa ết hỉ tiền đồng ộng ộng ài sản iếu ccq yết và ký giao phiếu ccq yết và ký giao trên sàn com phiếu chư yết phiếu niêm phiếu chưa yết chỉ tiền ợp đồng cộng cộng loại tài sả hính cổ_phiếu niêm yếđăng ký dịch trên cổ phiếuniêm yđăng ký dịch trêupcom cổ_phiếu niêm_yết trái_phiếu ết ái phiếu êm yết chứng_chỉ gửi và hợp iền gửi tổng_cộng tổng_cộng loại tài sả chính cổ phiếniêm cổ phiếniêm yđăng kdịch trupcom cổ_phiếu niêm_yết trái_phiếu yết rái phiếu iêm yết chứng cgửi và hợtiền gửi tổng_cộng tổng_cộng loại tài chính fvtpl cổ phiếniêm đăng kdịch trupcom cổ_phiếu niêm_yết trái_phiếu yết trái_phiếu niêm_yết chứng cgửi và hợtiền gửi tổng cộn tổng cộn loại tài chính fvtpl cổ phiếniêm đăng dịch trupcom cổ phiếniêm yết trái phiếyết trái_phiếu niêm_yết chứng cgửi và hợtiền gửi tổng cộn tổng cộn ại tài_sản nh fvtpl cổ phniêm đăng dịch tupcom cổ phiếniêm yế trái phiyết trái phiếniêm yết chứng gửi và hợtiền gửi tổng cộn tổng cộn tài_sản fvtpl cổ phniêm đăng dịch tupcom cổ phiếniêm yế trái phyết trái phiniêm yế chứng gửi và htiền gử tổng cộ tổng cộ sản tpl cổ phniêm đăng dịch upco cổ phniêm trái phyết trái phniêm chứng gửi và tiền gử tổng cộ tổng cộ sản vtpl cổ phniêm đăng dịch upco cổ phniêm trái phyết trái phniêm chứng gửi và tiền gử tổng cộ tổng cộ sản ccq 6.5 cổ phniêm đăng dịch upco cổ phniêm trái pyết trái phniêm yế chứng gửi và tiền gử ộng ộng ản ccq 6.57 cổ phniêm đăng dịch upco cổ phniêm trái pyết trái phniêm chứng gửi và tiền gử ng cộng ng cộng ccq 6.57 cổ phniêm đăng dịch upco cổ phniêm trái phyết trái phniêm chứng gửi và tiền gử tổng cộ tổng cộ ản ccq 6.5 cổ phniêm đăng dịch upco cổ phniêm trái phyết trái phniêm chứng gửi và tiền gử tổng cộ tổng cộ ản 8.381.559.925 32.2 63.179.310.265 cổ phniêm đăng dịch upco 2.273.689 11.69 trái phiyết trái phniêm chứng gửi và hợtiền gửi tổng cộ tổng cộ ản 270.778.074 221.4 40 830 trái phiếyết trái phniêm chứng gửi và htiền gửi tổng cộ tổng cộ chênh_lệch tăng 6.578.381.559.925 63.179.310.2 221,503,2936,Tiếp thị và Ghi nhãn,Xã hội,0.48173558712005615,0.23466691374778748,Tiếp thị và Ghi nhãn,Xã hội,0.4829884171485901,0.2538304626941681
vietcombank,2024,bctn,543,4 | 0.716.495.856 2.273.689 | phiếu niêm 697.292.,4 | 0.716.495.856 2.273.689 | phiếu niêm 697.292 .,0.716.495.856 2.273.689 phiếu niêm 697.292,5,42,Hiệu quả Kinh tế,Quản trị,0.5018587708473206,0.2879389524459839,Hiệu quả Kinh tế,Quản trị,0.5663818717002869,0.26022085547447205
vietcombank,2024,bctn,544,"| Trái phniêm yế | Chứng gửi và htiền gửi | Tổng cộ | Tổng cộ | | ệ g g Chênh lệch giảm | FVTPL | 62) 535.526.4 | 15) 40.707.069.8 | Trái phiếyết | Trái phiếniêm yết | 2.970.387.044.1 | Tổng cộ | Tổng cộ | | sản Giá mua/ | FVTPL | phiếu, CCQ m yết và g ký giao h trên sàn CoM 481.215.666.280 | 715) 40.707.069 | Trái phiếyết | - | .044.100 | Tổng cộ | Tổng cộ | | c loại tài sả chính | FVTPL | Cổ phiếu, CCQ niêm yết và đăng ký giao dịch trên sàn UPCoM | 40.707.069.830 | Trái phiyết | 388.770.250.9 | 2.970.387.04 | Tổng cộ | Tổng cộ | | oại tài sản nh | 6.578.381.559.925 63.179.310.265 | 89.662) 535 | 40.707.069.83 | 697.292.102.739 4.009.500 | .388.770.250 | 044.100 | 09.270.778.0 | 09.270.778.0 | | Giá trị đán | 6) 6.609.270.","| Trái phniêm yế | Chứng gửi và htiền gửi | Tổng cộ | Tổng cộ | | ệ g g Chênh_lệch giảm | FVTPL | 62 ) 535.526.4 | 15 ) 40.707.069.8 | Trái phiếyết | Trái phiếniêm yết | 2.970.387.044.1 | Tổng cộ | Tổng cộ | | sản Giá mua / | FVTPL | phiếu , CCQ m yết và g ký giao h trên sàn CoM 481.215.666.280 | 715 ) 40.707.069 | Trái phiếyết | - | . 044.100 | Tổng cộ | Tổng cộ | | c loại tài sả chính | FVTPL | Cổ_phiếu , CCQ niêm_yết và đăng_ký giao_dịch trên sàn UPCoM | 40.707.069.830 | Trái phiyết | 388.770.250.9 | 2.970.387.04 | Tổng cộ | Tổng cộ | | oại tài_sản nh | 6.578.381.559.925 63.179.310.265 | 89.662 ) 535 | 40.707.069.83 | 697.292.102.739 4.009.500 | . 388.770.250 | 044.100 | 09.270.778.0 | 09.270.778.0 | | Giá_trị đán | 6 ) 6.609.270 .",trái phniêm yế chứng gửi và htiền gửi tổng cộ tổng cộ chênh_lệch giảm fvtpl 62 535.526.4 15 40.707.069.8 trái phiếyết trái phiếniêm yết 2.970.387.044.1 tổng cộ tổng cộ sản giá mua fvtpl phiếu ccq yết và ký giao trên sàn com 481.215.666.280 715 40.707.069 trái phiếyết 044.100 tổng cộ tổng cộ loại tài sả chính fvtpl cổ_phiếu ccq niêm_yết và đăng_ký giao_dịch trên sàn upcom 40.707.069.830 trái phiyết 388.770.250.9 2.970.387.04 tổng cộ tổng cộ oại tài_sản nh 6.578.381.559.925 63.179.310.265 89.662 535 40.707.069.83 697.292.102.739 4.009.500 388.770.250 044.100 09.270.778.0 09.270.778.0 giá_trị đán 6.609.270,92,610,Thuế,Quản trị,0.4856441020965576,0.35942691564559937,Chính sách Công,Quản trị,0.53470379114151,0.35346662998199463
vietcombank,2024,bctn,545,| 535.526 | 40.707.0 | 673.880 | 2.388.770 | 70.387.04 | 09.270.778 | 09.270.778 | | lệch giảm G VND | 092.116) 6.609 | 62) 535.5 | 40.707.,| 535.526 | 40.707.0 | 673.880 | 2.388.770 | 70.387.04 | 09.270.778 | 09.270.778 | | lệch giảm G VND | 092.116 ) 6.609 | 62 ) 535.5 | 40.707 .,535.526 40.707.0 673.880 2.388.770 70.387.04 09.270.778 09.270.778 lệch giảm vnd 092.116 6.609 62 535.5 40.707,15,110,Thuế,Quản trị,0.5388848185539246,0.4275497794151306,Thuế,Quản trị,0.5640395879745483,0.28232088685035706
vietcombank,2024,bctn,546,| 673.88 | 2.388.7 | 2.970.3 | 6.609.270 | 6.609.270 | | h giá Chênh lệch giảm | 0.092.116) 6.6 | 662) 53 | 99.715) 4 | ) 673.8 | - 2.388 | 2.970.3 | 6.609.27 | 6.609.27 | | giá ênh lệch giảm | 92.116) 6.609 | ) 535 | 40.,| 673.88 | 2.388.7 | 2.970.3 | 6.609.270 | 6.609.270 | | h giá Chênh_lệch giảm | 0.092.116 ) 6.6 | 662 ) 53 | 99.715 ) 4 | ) 673.8 | - 2.388 | 2.970.3 | 6.609.27 | 6.609.27 | | giá ênh lệch giảm | 92.116 ) 6.609 | ) 535 | 40 .,673.88 2.388.7 2.970.3 6.609.270 6.609.270 giá chênh_lệch giảm 0.092.116 6.6 662 53 99.715 673.8 2.388 2.970.3 6.609.27 6.609.27 giá ênh lệch giảm 92.116 6.609 535 40,26,166,Thuế,Quản trị,0.5530383586883545,0.371437132358551,Thuế,Quản trị,0.5984811782836914,0.2776485085487366
vietcombank,2024,bctn,547,| 673.88 | - 2.388 | 2.970.3 | 6.609.27 | 6.609.27 | | h giảm G | 116) 6.609.,| 673.88 | - 2.388 | 2.970.3 | 6.609.27 | 6.609.27 | | h giảm G | 116 ) 6.609 .,673.88 2.388 2.970.3 6.609.27 6.609.27 giảm 116 6.609,8,53,Thuế,Quản trị,0.5657632350921631,0.26395827531814575,Hiệu quả Kinh tế,Quản trị,0.6215863227844238,0.24344253540039062
vietcombank,2024,bctn,548,| 535 | 40.7 | 673.8 | - 2.388 | 2.970.,| 535 | 40.7 | 673.8 | - 2.388 | 2.970 .,535 40.7 673.8 2.388 2.970,5,26,Thuế,Quản trị,0.6634305715560913,0.2227797508239746,Hiệu quả Kinh tế,Quản trị,0.6262754201889038,0.28405332565307617
vietcombank,2024,bctn,549,| 6.609.27 | 6.609.27 | | giảm Giá VND | 16) 6.609.,| 6.609.27 | 6.609.27 | | giảm Giá_VND | 16 ) 6.609 .,6.609.27 6.609.27 giảm giá_vnd 16 6.609,6,39,Hiệu quả Kinh tế,Quản trị,0.6002696752548218,0.27597424387931824,Hiệu quả Kinh tế,Quản trị,0.6035792231559753,0.23693841695785522
